n,name
http://www.wikidata.org/entity/Q20001900,Drenushe
http://www.wikidata.org/entity/Q22969623,Mererid
http://www.wikidata.org/entity/Q29032922,Alene
http://www.wikidata.org/entity/Q22999103,Zihara
http://www.wikidata.org/entity/Q23006556,Assumpció
http://www.wikidata.org/entity/Q23001015,Micole
http://www.wikidata.org/entity/Q35990672,Lacy
http://www.wikidata.org/entity/Q18552524,Maaike
http://www.wikidata.org/entity/Q20002042,Zainab
http://www.wikidata.org/entity/Q23011424,Rosa Maria
http://www.wikidata.org/entity/Q20001937,Meliha
http://www.wikidata.org/entity/Q20001954,Narin
http://www.wikidata.org/entity/Q20001944,Merisa
http://www.wikidata.org/entity/Q29112030,Penelopa
http://www.wikidata.org/entity/Q18552527,Maiken
http://www.wikidata.org/entity/Q35845359,Cándida
http://www.wikidata.org/entity/Q36636629,Solborg
http://www.wikidata.org/entity/Q20002000,Saranda
http://www.wikidata.org/entity/Q20002027,Sumeja
http://www.wikidata.org/entity/Q20002022,Stefany
http://www.wikidata.org/entity/Q23038906,Cyndi
http://www.wikidata.org/entity/Q36636072,Dya
http://www.wikidata.org/entity/Q22977134,Remy
http://www.wikidata.org/entity/Q36005101,Fortunée
http://www.wikidata.org/entity/Q20001981,Reisi
http://www.wikidata.org/entity/Q20001990,Rojin
http://www.wikidata.org/entity/Q20001991,Runa
http://www.wikidata.org/entity/Q22997662,Selda
http://www.wikidata.org/entity/Q22986816,Amaly
http://www.wikidata.org/entity/Q22986682,Yuliet
http://www.wikidata.org/entity/Q36798330,Liller
http://www.wikidata.org/entity/Q36821082,Vaike
http://www.wikidata.org/entity/Q20002068,Amélia
http://www.wikidata.org/entity/Q20002050,Adrijana
http://www.wikidata.org/entity/Q20002063,Alejna
http://www.wikidata.org/entity/Q23011297,Zuhar
http://www.wikidata.org/entity/Q23009954,Noémia
http://www.wikidata.org/entity/Q23010159,Saidat
http://www.wikidata.org/entity/Q18571611,Rebekka
http://www.wikidata.org/entity/Q23047537,Constança
http://www.wikidata.org/entity/Q23058729,Katelan
http://www.wikidata.org/entity/Q20002082,Arnisa
http://www.wikidata.org/entity/Q20002104,Ceylin
http://www.wikidata.org/entity/Q20002094,Ścibora
http://www.wikidata.org/entity/Q20002047,Adea
http://www.wikidata.org/entity/Q20002044,Zelal
http://www.wikidata.org/entity/Q18558974,Deborah
http://www.wikidata.org/entity/Q29112285,Renada
http://www.wikidata.org/entity/Q20002116,Dania
http://www.wikidata.org/entity/Q20002109,Daliah
http://www.wikidata.org/entity/Q20002107,Dajana
http://www.wikidata.org/entity/Q29112116,Consuela
http://www.wikidata.org/entity/Q20002073,Ann-Sophie
http://www.wikidata.org/entity/Q18571609,Rebeka
http://www.wikidata.org/entity/Q18560474,Cayetana
http://www.wikidata.org/entity/Q29111961,Pénélope
http://www.wikidata.org/entity/Q20002071,Anastacia
http://www.wikidata.org/entity/Q23039049,Allyson
http://www.wikidata.org/entity/Q23011647,Paquita
http://www.wikidata.org/entity/Q20002131,Drilona
http://www.wikidata.org/entity/Q20002136,Eleana
http://www.wikidata.org/entity/Q20002135,Ejona
http://www.wikidata.org/entity/Q23016428,Giacoma
http://www.wikidata.org/entity/Q23197754,Felipa
http://www.wikidata.org/entity/Q18571610,Rebeca
http://www.wikidata.org/entity/Q23041834,Orna
http://www.wikidata.org/entity/Q23039089,Aslı
http://www.wikidata.org/entity/Q23041836,Ayanna
http://www.wikidata.org/entity/Q18571948,Věra
http://www.wikidata.org/entity/Q23038951,Yarisley
http://www.wikidata.org/entity/Q23038923,Fairuza
http://www.wikidata.org/entity/Q29113290,Charisma
http://www.wikidata.org/entity/Q37187046,Rista
http://www.wikidata.org/entity/Q18571895,Åsa
http://www.wikidata.org/entity/Q20001995,Safa
http://www.wikidata.org/entity/Q20001996,Saphira
http://www.wikidata.org/entity/Q37210805,Dulka
http://www.wikidata.org/entity/Q29203871,Maddie
http://www.wikidata.org/entity/Q29167602,Dorranai
http://www.wikidata.org/entity/Q37247326,Annmarie
http://www.wikidata.org/entity/Q18571911,Larisa
http://www.wikidata.org/entity/Q29360305,Sigal
http://www.wikidata.org/entity/Q18571947,Veera
http://www.wikidata.org/entity/Q18577853,Phyllis
http://www.wikidata.org/entity/Q18572489,Natallia
http://www.wikidata.org/entity/Q18572472,Klaudie
http://www.wikidata.org/entity/Q29368961,Biondina
http://www.wikidata.org/entity/Q23199639,Zenta
http://www.wikidata.org/entity/Q48780732,Undīne
http://www.wikidata.org/entity/Q48780767,Banga
http://www.wikidata.org/entity/Q20002126,Diona
http://www.wikidata.org/entity/Q20002130,Donjeta
http://www.wikidata.org/entity/Q37286057,Todora
http://www.wikidata.org/entity/Q29204922,Zvjezdana
http://www.wikidata.org/entity/Q29227576,Piedad
http://www.wikidata.org/entity/Q18606088,Adena
http://www.wikidata.org/entity/Q18571998,Vanessza
http://www.wikidata.org/entity/Q29436431,Kenza
http://www.wikidata.org/entity/Q29380771,Jordyn
http://www.wikidata.org/entity/Q29369621,Edmea
http://www.wikidata.org/entity/Q29411273,Ethyle
http://www.wikidata.org/entity/Q18588977,Avenira
http://www.wikidata.org/entity/Q18601908,Susheela
http://www.wikidata.org/entity/Q48780917,Katrīna
http://www.wikidata.org/entity/Q23304219,Marisela
http://www.wikidata.org/entity/Q23305644,Eleftheria
http://www.wikidata.org/entity/Q18579258,Natascha
http://www.wikidata.org/entity/Q48781119,Sarma
http://www.wikidata.org/entity/Q23303987,Kerli
http://www.wikidata.org/entity/Q23287425,Klaske
http://www.wikidata.org/entity/Q48780461,Lote
http://www.wikidata.org/entity/Q23309803,Annekatrin
http://www.wikidata.org/entity/Q37427989,Kreeta
http://www.wikidata.org/entity/Q18606098,Bitsie
http://www.wikidata.org/entity/Q29440676,Ernesaks
http://www.wikidata.org/entity/Q23308634,Ilke
http://www.wikidata.org/entity/Q48781098,Evija
http://www.wikidata.org/entity/Q18606335,Héloïse
http://www.wikidata.org/entity/Q23196440,Loret
http://www.wikidata.org/entity/Q23066957,Rola
http://www.wikidata.org/entity/Q23068193,Maria Grazia
http://www.wikidata.org/entity/Q37357153,Janicke
http://www.wikidata.org/entity/Q48781141,Judīte
http://www.wikidata.org/entity/Q29529059,Elissa
http://www.wikidata.org/entity/Q29477055,Cristine
http://www.wikidata.org/entity/Q18603722,Marija
http://www.wikidata.org/entity/Q48781110,Sabīne
http://www.wikidata.org/entity/Q29514496,Jacinte
http://www.wikidata.org/entity/Q48783547,Olufunke
http://www.wikidata.org/entity/Q23308650,Christl
http://www.wikidata.org/entity/Q37461298,Hayda
http://www.wikidata.org/entity/Q29475363,Dorrance
http://www.wikidata.org/entity/Q37287670,Nichola
http://www.wikidata.org/entity/Q37359603,Dola
http://www.wikidata.org/entity/Q18607242,Stefani
http://www.wikidata.org/entity/Q23309897,Karthika
http://www.wikidata.org/entity/Q23323201,Tameka
http://www.wikidata.org/entity/Q48781163,Gaisma
http://www.wikidata.org/entity/Q37452176,Mizgin
http://www.wikidata.org/entity/Q29514599,Grey
http://www.wikidata.org/entity/Q23429780,Katina
http://www.wikidata.org/entity/Q23432044,Isolda
http://www.wikidata.org/entity/Q18608239,Abril
http://www.wikidata.org/entity/Q37505209,Dillion
http://www.wikidata.org/entity/Q29549977,Zoete
http://www.wikidata.org/entity/Q48791469,Lonneke
http://www.wikidata.org/entity/Q23308658,Sylke
http://www.wikidata.org/entity/Q18608246,Phebe
http://www.wikidata.org/entity/Q37428174,Lemmikki
http://www.wikidata.org/entity/Q23433136,Gesa
http://www.wikidata.org/entity/Q29550127,Milicent
http://www.wikidata.org/entity/Q29550235,Adalsinde
http://www.wikidata.org/entity/Q48800342,Iside
http://www.wikidata.org/entity/Q48808739,Desiderata
http://www.wikidata.org/entity/Q48814673,Bryony
http://www.wikidata.org/entity/Q18607252,Stephany
http://www.wikidata.org/entity/Q18607974,Neeltje
http://www.wikidata.org/entity/Q18609605,Mieke
http://www.wikidata.org/entity/Q23411839,Àfrica
http://www.wikidata.org/entity/Q18611813,Rossana
http://www.wikidata.org/entity/Q18614934,Els
http://www.wikidata.org/entity/Q29550078,Virgilia
http://www.wikidata.org/entity/Q18615510,Chloë
http://www.wikidata.org/entity/Q29550353,Soave
http://www.wikidata.org/entity/Q48816515,Lysette
http://www.wikidata.org/entity/Q48978419,Nichelle
http://www.wikidata.org/entity/Q23498158,Maria Rosa
http://www.wikidata.org/entity/Q48816079,Xaviera
http://www.wikidata.org/entity/Q37590888,Ingegärd
http://www.wikidata.org/entity/Q18615445,Cloe
http://www.wikidata.org/entity/Q18608244,Febe
http://www.wikidata.org/entity/Q37491347,Ramata
http://www.wikidata.org/entity/Q37647959,Jessikka
http://www.wikidata.org/entity/Q48978501,Chanelle
http://www.wikidata.org/entity/Q29550440,Mary-Magdalene
http://www.wikidata.org/entity/Q37621584,Ninel
http://www.wikidata.org/entity/Q23497957,Sofi
http://www.wikidata.org/entity/Q23448820,Sitara
http://www.wikidata.org/entity/Q48816838,Adionilla
http://www.wikidata.org/entity/Q29550572,Villana
http://www.wikidata.org/entity/Q18611811,Roxanne
http://www.wikidata.org/entity/Q18620539,Michele
http://www.wikidata.org/entity/Q29550436,Loveday
http://www.wikidata.org/entity/Q37748259,Iiristiina
http://www.wikidata.org/entity/Q37661659,Adelaine
http://www.wikidata.org/entity/Q18615516,Chlöe
http://www.wikidata.org/entity/Q48981738,Dorrie
http://www.wikidata.org/entity/Q23531863,Štěpánka
http://www.wikidata.org/entity/Q37824675,Maricica
http://www.wikidata.org/entity/Q18621001,Michalina
http://www.wikidata.org/entity/Q29550567,Ventura
http://www.wikidata.org/entity/Q29550620,Ermengard
http://www.wikidata.org/entity/Q23445224,Chikako
http://www.wikidata.org/entity/Q23445466,Lyudmyla
http://www.wikidata.org/entity/Q23445946,Gisella
http://www.wikidata.org/entity/Q23444609,Pepi
http://www.wikidata.org/entity/Q23498529,Maria Pia
http://www.wikidata.org/entity/Q37592277,Lehna
http://www.wikidata.org/entity/Q23688101,Vicência
http://www.wikidata.org/entity/Q23701218,Candita
http://www.wikidata.org/entity/Q29550717,Bertrande
http://www.wikidata.org/entity/Q23537310,Fannie
http://www.wikidata.org/entity/Q48980246,Ivette
http://www.wikidata.org/entity/Q48980703,Garbiñe
http://www.wikidata.org/entity/Q23656995,Ethelyn
http://www.wikidata.org/entity/Q23660755,Eleonóra
http://www.wikidata.org/entity/Q37718019,Helve
http://www.wikidata.org/entity/Q18620998,Mikaela
http://www.wikidata.org/entity/Q29550604,Cuthberte
http://www.wikidata.org/entity/Q49820230,marva
http://www.wikidata.org/entity/Q18621002,Mihaela
http://www.wikidata.org/entity/Q29550341,Ursa
http://www.wikidata.org/entity/Q29550958,Justiniana
http://www.wikidata.org/entity/Q23729108,Lella
http://www.wikidata.org/entity/Q37827949,Rosianne
http://www.wikidata.org/entity/Q48981364,Naheed
http://www.wikidata.org/entity/Q37545342,Rulle
http://www.wikidata.org/entity/Q37949736,Koumba
http://www.wikidata.org/entity/Q37824678,Marioara
http://www.wikidata.org/entity/Q18620999,Mihaéla
http://www.wikidata.org/entity/Q29550722,Bona
http://www.wikidata.org/entity/Q37827951,Marthese
http://www.wikidata.org/entity/Q18629014,Anjet
http://www.wikidata.org/entity/Q18626083,Iwona
http://www.wikidata.org/entity/Q49159883,Tifenn
http://www.wikidata.org/entity/Q49034168,Marie-Chantal
http://www.wikidata.org/entity/Q37828054,Justyne
http://www.wikidata.org/entity/Q18628367,Kunigunde
http://www.wikidata.org/entity/Q38053504,Brie
http://www.wikidata.org/entity/Q23702840,Nayo
http://www.wikidata.org/entity/Q23716147,Dilyana
http://www.wikidata.org/entity/Q23681682,Marjolaine
http://www.wikidata.org/entity/Q23661445,Ini
http://www.wikidata.org/entity/Q38573137,Ginebra
http://www.wikidata.org/entity/Q38133486,Rosângela
http://www.wikidata.org/entity/Q38182468,Olinda
http://www.wikidata.org/entity/Q23736057,Trudla
http://www.wikidata.org/entity/Q49942927,Emílie
http://www.wikidata.org/entity/Q23736328,Gerta
http://www.wikidata.org/entity/Q18621270,Isotta
http://www.wikidata.org/entity/Q50272444,Maria Elizabeth
http://www.wikidata.org/entity/Q29551454,Euphrosyne
http://www.wikidata.org/entity/Q18638283,Liljan
http://www.wikidata.org/entity/Q18638365,Anastázie
http://www.wikidata.org/entity/Q23735914,Gertrudes
http://www.wikidata.org/entity/Q50300702,Anna Augusta
http://www.wikidata.org/entity/Q29551375,Raymonda
http://www.wikidata.org/entity/Q38675315,Roshanack
http://www.wikidata.org/entity/Q50374542,Lutgarde
http://www.wikidata.org/entity/Q18638241,Ester
http://www.wikidata.org/entity/Q38038024,Olga
http://www.wikidata.org/entity/Q18635485,Pascale
http://www.wikidata.org/entity/Q29622741,Elena
http://www.wikidata.org/entity/Q29626210,Shū
http://www.wikidata.org/entity/Q23772849,Anne-Christine
http://www.wikidata.org/entity/Q37923297,Åsunn
http://www.wikidata.org/entity/Q18638369,Anasztázia
http://www.wikidata.org/entity/Q18638251,Eszter
http://www.wikidata.org/entity/Q29551474,Gervaise
http://www.wikidata.org/entity/Q18636807,Úlla
http://www.wikidata.org/entity/Q38679831,Valpuri
http://www.wikidata.org/entity/Q18638253,Estera
http://www.wikidata.org/entity/Q38059208,Zélé
http://www.wikidata.org/entity/Q29551389,Atilia
http://www.wikidata.org/entity/Q38674255,Minnaleena
http://www.wikidata.org/entity/Q29785850,Sloane
http://www.wikidata.org/entity/Q29788710,Kahina
http://www.wikidata.org/entity/Q29785897,Caety
http://www.wikidata.org/entity/Q29551432,Erma
http://www.wikidata.org/entity/Q50271843,Sarah Jane
http://www.wikidata.org/entity/Q50375109,Annely
http://www.wikidata.org/entity/Q29691641,Jannicke
http://www.wikidata.org/entity/Q23738873,Gertrúd
http://www.wikidata.org/entity/Q50363922,Myrtille
http://www.wikidata.org/entity/Q23769542,Maina
http://www.wikidata.org/entity/Q23754990,Agrefena
http://www.wikidata.org/entity/Q39138052,Hannah
http://www.wikidata.org/entity/Q29866454,Dyana
http://www.wikidata.org/entity/Q23773208,Marie-George
http://www.wikidata.org/entity/Q29866513,Guylaine
http://www.wikidata.org/entity/Q18638485,Auðbjörg
http://www.wikidata.org/entity/Q38676453,Irëne
http://www.wikidata.org/entity/Q18638371,Anastasía
http://www.wikidata.org/entity/Q23773253,Marie-Arlette
http://www.wikidata.org/entity/Q18638486,Bergheiður
http://www.wikidata.org/entity/Q18638484,Aldís
http://www.wikidata.org/entity/Q18638469,Vénus
http://www.wikidata.org/entity/Q18638483,Agnea
http://www.wikidata.org/entity/Q29905369,Esthela
http://www.wikidata.org/entity/Q23779736,Ambre
http://www.wikidata.org/entity/Q50375930,Maarja-Liis
http://www.wikidata.org/entity/Q23775646,Marie-Line
http://www.wikidata.org/entity/Q39459800,Rupa
http://www.wikidata.org/entity/Q29906090,María del Pilar
http://www.wikidata.org/entity/Q39139588,Agam
http://www.wikidata.org/entity/Q50380369,Fouzia
http://www.wikidata.org/entity/Q50377247,Titina
http://www.wikidata.org/entity/Q50378050,Fuencisla
http://www.wikidata.org/entity/Q50378870,Marijntje
http://www.wikidata.org/entity/Q39250775,Scholastique
http://www.wikidata.org/entity/Q39250010,Evgenija
http://www.wikidata.org/entity/Q18638491,Ísól
http://www.wikidata.org/entity/Q18638490,Ísmey
http://www.wikidata.org/entity/Q18638487,Elísabeth
http://www.wikidata.org/entity/Q29867586,Marie-Laure
http://www.wikidata.org/entity/Q29906361,Françoise-Xavière
http://www.wikidata.org/entity/Q39164429,Jarosława
http://www.wikidata.org/entity/Q29584515,Janed
http://www.wikidata.org/entity/Q50571477,Millarca
http://www.wikidata.org/entity/Q18638492,Jóna
http://www.wikidata.org/entity/Q18638493,Júdit
http://www.wikidata.org/entity/Q50376048,Marje
http://www.wikidata.org/entity/Q23789814,Pattie
http://www.wikidata.org/entity/Q18638372,Anastazja
http://www.wikidata.org/entity/Q39774269,Nélida
http://www.wikidata.org/entity/Q39250969,Selvie
http://www.wikidata.org/entity/Q23773645,Boleslava
http://www.wikidata.org/entity/Q23773650,Boļeslava
http://www.wikidata.org/entity/Q39139778,Hodaya
http://www.wikidata.org/entity/Q39163911,Adelajdo
http://www.wikidata.org/entity/Q50384962,Henrieta
http://www.wikidata.org/entity/Q50600734,Minette
http://www.wikidata.org/entity/Q39897333,Maria
http://www.wikidata.org/entity/Q18655669,Orlanda
http://www.wikidata.org/entity/Q50376435,Bernike
http://www.wikidata.org/entity/Q39251490,Têrêxa
http://www.wikidata.org/entity/Q39263182,Tetjana
http://www.wikidata.org/entity/Q23804999,Ainés
http://www.wikidata.org/entity/Q50414515,Marie-Cécile
http://www.wikidata.org/entity/Q50427774,Luann
http://www.wikidata.org/entity/Q50387403,Begonya
http://www.wikidata.org/entity/Q39286001,Tat'jana
http://www.wikidata.org/entity/Q29908350,Tülay
http://www.wikidata.org/entity/Q18638489,Ísabel
http://www.wikidata.org/entity/Q29913870,Nilüfer
http://www.wikidata.org/entity/Q18638496,Agathe
http://www.wikidata.org/entity/Q39874532,Cäcilia
http://www.wikidata.org/entity/Q18638488,Hallfríður
http://www.wikidata.org/entity/Q18640943,Ivonn
http://www.wikidata.org/entity/Q50630794,Violant
http://www.wikidata.org/entity/Q18638498,Agate
http://www.wikidata.org/entity/Q18638495,Agata
http://www.wikidata.org/entity/Q18638494,Kristíanna
http://www.wikidata.org/entity/Q39952399,Nadežda
http://www.wikidata.org/entity/Q18638703,Pryska
http://www.wikidata.org/entity/Q29937229,Roslyn
http://www.wikidata.org/entity/Q29934873,Hande
http://www.wikidata.org/entity/Q50671449,Glafira
http://www.wikidata.org/entity/Q29918680,Frederike
http://www.wikidata.org/entity/Q40127327,Ellia
http://www.wikidata.org/entity/Q39374570,Dörthe
http://www.wikidata.org/entity/Q18658660,Titia
http://www.wikidata.org/entity/Q29939150,Ireen
http://www.wikidata.org/entity/Q18642302,Asteria
http://www.wikidata.org/entity/Q39908898,Joxepa
http://www.wikidata.org/entity/Q23790260,Walburg
http://www.wikidata.org/entity/Q29913655,Alev
http://www.wikidata.org/entity/Q18658595,Marieke
http://www.wikidata.org/entity/Q23813346,Elcira
http://www.wikidata.org/entity/Q23805578,Ségolène
http://www.wikidata.org/entity/Q18638506,Águeda
http://www.wikidata.org/entity/Q23820960,Ivanna
http://www.wikidata.org/entity/Q40199389,Aiata
http://www.wikidata.org/entity/Q40416489,Androna
http://www.wikidata.org/entity/Q39945481,Aliette
http://www.wikidata.org/entity/Q18642600,Aleidis
http://www.wikidata.org/entity/Q23886902,Erlinda
http://www.wikidata.org/entity/Q29956041,Virtudes
http://www.wikidata.org/entity/Q29947337,Irén
http://www.wikidata.org/entity/Q50737293,Mazie
http://www.wikidata.org/entity/Q50676440,Głafira
http://www.wikidata.org/entity/Q50809911,Eliisa
http://www.wikidata.org/entity/Q40432368,Tália
http://www.wikidata.org/entity/Q40196042,Ahu'ra
http://www.wikidata.org/entity/Q40465909,Ági
http://www.wikidata.org/entity/Q23821154,Tommie-Amber
http://www.wikidata.org/entity/Q41134709,Ljudmyla
http://www.wikidata.org/entity/Q18638704,Priska
http://www.wikidata.org/entity/Q23886692,Mirlinda
http://www.wikidata.org/entity/Q18691540,Nicoline
http://www.wikidata.org/entity/Q18686588,Marion
http://www.wikidata.org/entity/Q18683453,Karyn
http://www.wikidata.org/entity/Q23823824,Cianchella
http://www.wikidata.org/entity/Q50675502,Glaphira
http://www.wikidata.org/entity/Q18657207,Jenni
http://www.wikidata.org/entity/Q18655756,Bluma
http://www.wikidata.org/entity/Q18695001,Jocelyne
http://www.wikidata.org/entity/Q40436535,Ivane
http://www.wikidata.org/entity/Q50810339,Gara
http://www.wikidata.org/entity/Q23898182,Tyka
http://www.wikidata.org/entity/Q23888738,Tahlia
http://www.wikidata.org/entity/Q30034901,Tatjána
http://www.wikidata.org/entity/Q30035443,Nilay
http://www.wikidata.org/entity/Q50825541,Yaiza
http://www.wikidata.org/entity/Q18669924,Kaela
http://www.wikidata.org/entity/Q18669915,Erena
http://www.wikidata.org/entity/Q41443317,Zaida
http://www.wikidata.org/entity/Q29982776,Tordis
http://www.wikidata.org/entity/Q18683015,Larysa
http://www.wikidata.org/entity/Q23906818,Soheila
http://www.wikidata.org/entity/Q41443384,Yseult
http://www.wikidata.org/entity/Q23907834,Anne-Rose
http://www.wikidata.org/entity/Q30049467,Manuelle
http://www.wikidata.org/entity/Q50807503,Ndeye
http://www.wikidata.org/entity/Q30004850,Roxcy
http://www.wikidata.org/entity/Q40432159,Thalía
http://www.wikidata.org/entity/Q18697049,Soline
http://www.wikidata.org/entity/Q23905226,Mudene
http://www.wikidata.org/entity/Q41585273,Kirstin
http://www.wikidata.org/entity/Q30041182,Elisabeta
http://www.wikidata.org/entity/Q18648740,Olive
http://www.wikidata.org/entity/Q41769004,Konstance
http://www.wikidata.org/entity/Q23908694,Hannelis
http://www.wikidata.org/entity/Q23981239,Aloisie
http://www.wikidata.org/entity/Q50895352,Adelfa
http://www.wikidata.org/entity/Q41619174,Collette
http://www.wikidata.org/entity/Q18699288,Kia
http://www.wikidata.org/entity/Q18699287,Kesia
http://www.wikidata.org/entity/Q50874388,Di
http://www.wikidata.org/entity/Q24035963,Maria Theresia
http://www.wikidata.org/entity/Q30034763,Taťána
http://www.wikidata.org/entity/Q24033736,Anne-Laure
http://www.wikidata.org/entity/Q41792227,Miruna
http://www.wikidata.org/entity/Q18691527,Reinhild
http://www.wikidata.org/entity/Q18697386,Fatma
http://www.wikidata.org/entity/Q18697427,Eunice
http://www.wikidata.org/entity/Q18699276,Aliyah
http://www.wikidata.org/entity/Q18699292,Madelen
http://www.wikidata.org/entity/Q18691933,Felisha
http://www.wikidata.org/entity/Q50991447,Ådel
http://www.wikidata.org/entity/Q18699284,Jette
http://www.wikidata.org/entity/Q51138378,Chrystelle
http://www.wikidata.org/entity/Q24054368,Funda
http://www.wikidata.org/entity/Q50819224,Rosamund
http://www.wikidata.org/entity/Q30034887,Taciana
http://www.wikidata.org/entity/Q51078984,Ndidi
http://www.wikidata.org/entity/Q41796472,Iira
http://www.wikidata.org/entity/Q18699280,Helin
http://www.wikidata.org/entity/Q18699281,Inaya
http://www.wikidata.org/entity/Q50877410,Karlene
http://www.wikidata.org/entity/Q50876733,Vincenzina
http://www.wikidata.org/entity/Q50877871,Leesa
http://www.wikidata.org/entity/Q41796404,Annica
http://www.wikidata.org/entity/Q18699283,Isis
http://www.wikidata.org/entity/Q18699282,Iqra
http://www.wikidata.org/entity/Q51047571,Morwenna
http://www.wikidata.org/entity/Q18699296,Mora
http://www.wikidata.org/entity/Q18699295,Mong
http://www.wikidata.org/entity/Q18699293,Madelene
http://www.wikidata.org/entity/Q24054054,Szonja
http://www.wikidata.org/entity/Q18699286,Jinan
http://www.wikidata.org/entity/Q41796382,Meit
http://www.wikidata.org/entity/Q24046163,Adalberta
http://www.wikidata.org/entity/Q30073804,Barbra
http://www.wikidata.org/entity/Q50988955,Supriya
http://www.wikidata.org/entity/Q41357664,Edwig
http://www.wikidata.org/entity/Q30073020,Agnethe
http://www.wikidata.org/entity/Q30072918,Aasta
http://www.wikidata.org/entity/Q30073848,Beathe
http://www.wikidata.org/entity/Q30072088,Utta
http://www.wikidata.org/entity/Q30073617,Åslaug
http://www.wikidata.org/entity/Q24068977,Natàlia
http://www.wikidata.org/entity/Q24034918,Satine
http://www.wikidata.org/entity/Q24034747,Ermesinda
http://www.wikidata.org/entity/Q51282637,Mounira
http://www.wikidata.org/entity/Q18699303,Peace
http://www.wikidata.org/entity/Q18699302,Paninnguaq
http://www.wikidata.org/entity/Q30073615,Åslög
http://www.wikidata.org/entity/Q24068698,Miquela
http://www.wikidata.org/entity/Q42122317,Dinanyiris
http://www.wikidata.org/entity/Q30074140,Bergljot
http://www.wikidata.org/entity/Q41800240,Candia
http://www.wikidata.org/entity/Q18699297,Muna
http://www.wikidata.org/entity/Q18699298,Ngoc
http://www.wikidata.org/entity/Q51158617,María Carmen
http://www.wikidata.org/entity/Q41799309,Rudina
http://www.wikidata.org/entity/Q24068467,Immaculada
http://www.wikidata.org/entity/Q30073647,Áslaug
http://www.wikidata.org/entity/Q24069001,Úrsula
http://www.wikidata.org/entity/Q30077380,Edwarda
http://www.wikidata.org/entity/Q18699299,Nini
http://www.wikidata.org/entity/Q24069000,Àngels
http://www.wikidata.org/entity/Q42126432,Inmaculada
http://www.wikidata.org/entity/Q18699289,Lava
http://www.wikidata.org/entity/Q18699290,Lovise
http://www.wikidata.org/entity/Q30077179,Benny
http://www.wikidata.org/entity/Q41799564,Gyde
http://www.wikidata.org/entity/Q51253397,Madelyn
http://www.wikidata.org/entity/Q18704419,Neus
http://www.wikidata.org/entity/Q18699334,Hansine
http://www.wikidata.org/entity/Q18703132,Sijtje
http://www.wikidata.org/entity/Q41796468,Elsebet
http://www.wikidata.org/entity/Q41941248,Kasie
http://www.wikidata.org/entity/Q42148470,Irantzu
http://www.wikidata.org/entity/Q24068578,Victòria
http://www.wikidata.org/entity/Q24068659,Llucia
http://www.wikidata.org/entity/Q18710530,Varvara
http://www.wikidata.org/entity/Q18699305,Sabah
http://www.wikidata.org/entity/Q18699304,Rim
http://www.wikidata.org/entity/Q18699307,Vårin
http://www.wikidata.org/entity/Q51765304,Ana Isabel
http://www.wikidata.org/entity/Q42214510,Rhona
http://www.wikidata.org/entity/Q18713959,Klára
http://www.wikidata.org/entity/Q18699309,Yaren
http://www.wikidata.org/entity/Q18699311,Alvhild
http://www.wikidata.org/entity/Q24090323,Simonne
http://www.wikidata.org/entity/Q24198058,Rothilde
http://www.wikidata.org/entity/Q24069233,Mariona
http://www.wikidata.org/entity/Q51545569,Hajer
http://www.wikidata.org/entity/Q24069063,Àgueda
http://www.wikidata.org/entity/Q18704418,Nieves
http://www.wikidata.org/entity/Q51844630,María de Fátima
http://www.wikidata.org/entity/Q51881924,Szófia
http://www.wikidata.org/entity/Q51844636,Simoneta
http://www.wikidata.org/entity/Q30078328,Gjertrud
http://www.wikidata.org/entity/Q24255265,Duygu
http://www.wikidata.org/entity/Q18755608,Enrica
http://www.wikidata.org/entity/Q24256359,Ol'ga
http://www.wikidata.org/entity/Q18720657,Nala
http://www.wikidata.org/entity/Q42273135,Gennara
http://www.wikidata.org/entity/Q18748621,Šošana
http://www.wikidata.org/entity/Q42305224,Maria Magdalena
http://www.wikidata.org/entity/Q42300584,Muriël
http://www.wikidata.org/entity/Q30081081,Cäcilie
http://www.wikidata.org/entity/Q42214639,Oonagh
http://www.wikidata.org/entity/Q30086269,Tuva
http://www.wikidata.org/entity/Q30079701,Elia
http://www.wikidata.org/entity/Q24256357,Natal'ja
http://www.wikidata.org/entity/Q18744589,Margreet
http://www.wikidata.org/entity/Q18748567,Zdeňka
http://www.wikidata.org/entity/Q51844784,Jocelin
http://www.wikidata.org/entity/Q30086191,Kanutha
http://www.wikidata.org/entity/Q24489513,Cédia
http://www.wikidata.org/entity/Q51936071,Breanna
http://www.wikidata.org/entity/Q24283479,Llúcia
http://www.wikidata.org/entity/Q24256365,Tat'jana
http://www.wikidata.org/entity/Q51881926,Róza
http://www.wikidata.org/entity/Q18760733,Anna-Maija
http://www.wikidata.org/entity/Q18760747,Heljä
http://www.wikidata.org/entity/Q18760732,Aliisa
http://www.wikidata.org/entity/Q24069321,Marcel·lina
http://www.wikidata.org/entity/Q18759074,Eleonor
http://www.wikidata.org/entity/Q51898552,Elana
http://www.wikidata.org/entity/Q42315614,Jole
http://www.wikidata.org/entity/Q51885560,Sonsoles
http://www.wikidata.org/entity/Q51885693,Ayesha
http://www.wikidata.org/entity/Q24632650,Assumpta
http://www.wikidata.org/entity/Q52064940,Maria Isabella
http://www.wikidata.org/entity/Q42307116,Manuella
http://www.wikidata.org/entity/Q30087314,Kristīne
