n,name,gender
http://www.wikidata.org/entity/Q43400364,Leónidas,male
http://www.wikidata.org/entity/Q25628136,Ehrenreich,male
http://www.wikidata.org/entity/Q43400354,Juvencio,male
http://www.wikidata.org/entity/Q31067022,Belkhir,male
http://www.wikidata.org/entity/Q31070497,Moetai,male
http://www.wikidata.org/entity/Q21401454,Renán,male
http://www.wikidata.org/entity/Q28745685,Jocqui,male
http://www.wikidata.org/entity/Q28750872,Tine,male
http://www.wikidata.org/entity/Q31061825,Pilvari,male
http://www.wikidata.org/entity/Q21401495,Dardo,male
http://www.wikidata.org/entity/Q28723409,Jácint,male
http://www.wikidata.org/entity/Q43400329,Emigdio,male
http://www.wikidata.org/entity/Q43400334,Everardo,male
http://www.wikidata.org/entity/Q43400343,Hildebrando,male
http://www.wikidata.org/entity/Q43400338,Gildardo,male
http://www.wikidata.org/entity/Q43400359,Karlos,male
http://www.wikidata.org/entity/Q25631008,Ehm,male
http://www.wikidata.org/entity/Q28733041,Roderigo,male
http://www.wikidata.org/entity/Q28727668,Harve,male
http://www.wikidata.org/entity/Q43400398,Teodosio,male
http://www.wikidata.org/entity/Q43400388,Segismundo,male
http://www.wikidata.org/entity/Q43400395,Sigifredo,male
http://www.wikidata.org/entity/Q31274545,Riivo,male
http://www.wikidata.org/entity/Q21401482,Wenceslao,male
http://www.wikidata.org/entity/Q21401481,Wálter,male
http://www.wikidata.org/entity/Q31044372,Georgij,male
http://www.wikidata.org/entity/Q43400384,Recaredo,male
http://www.wikidata.org/entity/Q43400368,Martiniano,male
http://www.wikidata.org/entity/Q43400377,Ponciano,male
http://www.wikidata.org/entity/Q43400373,Perfecto,male
http://www.wikidata.org/entity/Q43400402,Valero,male
http://www.wikidata.org/entity/Q21401489,Aarón,male
http://www.wikidata.org/entity/Q43400307,Argimiro,male
http://www.wikidata.org/entity/Q21401493,Atahualpa,male
http://www.wikidata.org/entity/Q21401494,Cristhian,male
http://www.wikidata.org/entity/Q31274546,Küllo,male
http://www.wikidata.org/entity/Q25522182,Agu,male
http://www.wikidata.org/entity/Q21401490,Abdalá,male
http://www.wikidata.org/entity/Q31094438,Júda,male
http://www.wikidata.org/entity/Q25630954,Behrendt,male
http://www.wikidata.org/entity/Q28747812,Harel,male
http://www.wikidata.org/entity/Q28750860,Bogo,male
http://www.wikidata.org/entity/Q43400411,Curro,male
http://www.wikidata.org/entity/Q21401497,Delio,male
http://www.wikidata.org/entity/Q25631020,Heinz-Andreas,male
http://www.wikidata.org/entity/Q28750956,Lado,male
http://www.wikidata.org/entity/Q21401491,Antolín,male
http://www.wikidata.org/entity/Q31274785,Vjatšeslav,male
http://www.wikidata.org/entity/Q31210564,Juan Manuel,male
http://www.wikidata.org/entity/Q43400464,Nicomedes,male
http://www.wikidata.org/entity/Q43400406,Primitivo,male
http://www.wikidata.org/entity/Q43400438,Arístides,male
http://www.wikidata.org/entity/Q43400446,Graciano,male
http://www.wikidata.org/entity/Q43400433,Edelmiro,male
http://www.wikidata.org/entity/Q25711371,Karl-Heinrich,male
http://www.wikidata.org/entity/Q21401496,Delfín,male
http://www.wikidata.org/entity/Q31280051,Vambola,male
http://www.wikidata.org/entity/Q21401507,Gerónimo,male
http://www.wikidata.org/entity/Q25634855,Carthach,male
http://www.wikidata.org/entity/Q48981789,Abiathar,male
http://www.wikidata.org/entity/Q21401506,Fadrique,male
http://www.wikidata.org/entity/Q28751094,Borko,male
http://www.wikidata.org/entity/Q28751083,Bratko,male
http://www.wikidata.org/entity/Q48981930,Jinzaburō,male
http://www.wikidata.org/entity/Q49107686,Apollon,male
http://www.wikidata.org/entity/Q43400419,Leobardo,male
http://www.wikidata.org/entity/Q43400427,Zenón,male
http://www.wikidata.org/entity/Q43400415,Próspero,male
http://www.wikidata.org/entity/Q28751041,Darjan,male
http://www.wikidata.org/entity/Q21401512,Hebert,male
http://www.wikidata.org/entity/Q21401500,Dumas,male
http://www.wikidata.org/entity/Q21401498,Digno,male
http://www.wikidata.org/entity/Q21401501,Édison,male
http://www.wikidata.org/entity/Q21401504,Eliodoro,male
http://www.wikidata.org/entity/Q21401502,Eitel,male
http://www.wikidata.org/entity/Q21401503,Elbio,male
http://www.wikidata.org/entity/Q28751011,Georgij,male
http://www.wikidata.org/entity/Q31416986,Dávur,male
http://www.wikidata.org/entity/Q31362405,Konstantin,male
http://www.wikidata.org/entity/Q31280053,Neeme,male
http://www.wikidata.org/entity/Q21401511,Harmodio,male
http://www.wikidata.org/entity/Q21401510,Hansell,male
http://www.wikidata.org/entity/Q21401508,Gilberth,male
http://www.wikidata.org/entity/Q49777283,Peacefull,male
http://www.wikidata.org/entity/Q21401505,Ender,male
http://www.wikidata.org/entity/Q49658571,Hilduard,male
http://www.wikidata.org/entity/Q49145827,Moestafa,male
http://www.wikidata.org/entity/Q21401517,Honorio,male
http://www.wikidata.org/entity/Q21401514,Hérib,male
http://www.wikidata.org/entity/Q21401516,Hilarión,male
http://www.wikidata.org/entity/Q49140208,Jop,male
http://www.wikidata.org/entity/Q49126008,Homere,male
http://www.wikidata.org/entity/Q48981567,Elimar,male
http://www.wikidata.org/entity/Q43400524,Eulalio,male
http://www.wikidata.org/entity/Q43400511,Amalio,male
http://www.wikidata.org/entity/Q43400517,Dalmiro,male
http://www.wikidata.org/entity/Q43400497,Jeronimo,male
http://www.wikidata.org/entity/Q28751203,Jerko,male
http://www.wikidata.org/entity/Q28751199,Januš,male
http://www.wikidata.org/entity/Q43400460,Joxe,male
http://www.wikidata.org/entity/Q43400452,Tiburcio,male
http://www.wikidata.org/entity/Q43400500,Xerardo,male
http://www.wikidata.org/entity/Q43400505,Regino,male
http://www.wikidata.org/entity/Q31386138,Sedrik,male
http://www.wikidata.org/entity/Q31439738,Settyslas,male
http://www.wikidata.org/entity/Q43400475,Margarito,male
http://www.wikidata.org/entity/Q43400479,Napoleón,male
http://www.wikidata.org/entity/Q43400486,Lisardo,male
http://www.wikidata.org/entity/Q21401524,Jhonatan,male
http://www.wikidata.org/entity/Q21401525,Jhony,male
http://www.wikidata.org/entity/Q21401526,Joffre,male
http://www.wikidata.org/entity/Q21401527,Justiniano,male
http://www.wikidata.org/entity/Q31384134,Ya'aqov,male
http://www.wikidata.org/entity/Q28751033,Deni,male
http://www.wikidata.org/entity/Q21401544,Prudencio,male
http://www.wikidata.org/entity/Q49835405,Kael,male
http://www.wikidata.org/entity/Q28751051,Vlasto,male
http://www.wikidata.org/entity/Q43400770,Kane,male
http://www.wikidata.org/entity/Q43400535,Maximiano,male
http://www.wikidata.org/entity/Q43400531,Octaviano,male
http://www.wikidata.org/entity/Q49776591,Louis-Albert,male
http://www.wikidata.org/entity/Q31439627,Honar,male
http://www.wikidata.org/entity/Q21401533,Limberg,male
http://www.wikidata.org/entity/Q21401531,Líder,male
http://www.wikidata.org/entity/Q21401537,Mynor,male
http://www.wikidata.org/entity/Q31690613,Natan,male
http://www.wikidata.org/entity/Q28751154,Stojko,male
http://www.wikidata.org/entity/Q21401545,Romildo,male
http://www.wikidata.org/entity/Q21401519,Huáscar,male
http://www.wikidata.org/entity/Q21401520,Isabelino,male
http://www.wikidata.org/entity/Q21401523,Ítalo,male
http://www.wikidata.org/entity/Q21401542,Pancho,male
http://www.wikidata.org/entity/Q21401539,Nicasio,male
http://www.wikidata.org/entity/Q21401540,Otilio,male
http://www.wikidata.org/entity/Q31897074,Sanfrid,male
http://www.wikidata.org/entity/Q28752909,Lapham,male
http://www.wikidata.org/entity/Q28751225,Ažbe,male
http://www.wikidata.org/entity/Q21401543,Pantaleón,male
http://www.wikidata.org/entity/Q31522621,Claës,male
http://www.wikidata.org/entity/Q28758078,Hazle,male
http://www.wikidata.org/entity/Q50096095,Vlashent,male
http://www.wikidata.org/entity/Q21401528,Keylor,male
http://www.wikidata.org/entity/Q21401530,Kike,male
http://www.wikidata.org/entity/Q21401529,Keyner,male
http://www.wikidata.org/entity/Q43465729,Janar,male
http://www.wikidata.org/entity/Q28769879,Hormisdas,male
http://www.wikidata.org/entity/Q31455408,Gustaff,male
http://www.wikidata.org/entity/Q31849449,Drahomír,male
http://www.wikidata.org/entity/Q31892067,Dariush,male
http://www.wikidata.org/entity/Q43464169,Artal,male
http://www.wikidata.org/entity/Q21401547,Vidal,male
http://www.wikidata.org/entity/Q50086892,Simion,male
http://www.wikidata.org/entity/Q43531093,Natan,male
http://www.wikidata.org/entity/Q21401551,Yonatan,male
http://www.wikidata.org/entity/Q21401552,Yorman,male
http://www.wikidata.org/entity/Q21405518,Custodio,male
http://www.wikidata.org/entity/Q43523344,Philostratus,male
http://www.wikidata.org/entity/Q43531045,Jankiel,male
http://www.wikidata.org/entity/Q43526284,Maikol,male
http://www.wikidata.org/entity/Q43523238,Filostrato,male
http://www.wikidata.org/entity/Q43536181,Lalo,male
http://www.wikidata.org/entity/Q43536159,Argentino,male
http://www.wikidata.org/entity/Q43536200,Braian,male
http://www.wikidata.org/entity/Q43535349,Magín,male
http://www.wikidata.org/entity/Q32229688,Ramuntxo,male
http://www.wikidata.org/entity/Q31823993,Alfvar,male
http://www.wikidata.org/entity/Q28798094,Amilcare,male
http://www.wikidata.org/entity/Q28771707,Volmar,male
http://www.wikidata.org/entity/Q43532419,Florestano,male
http://www.wikidata.org/entity/Q31842000,Barbaros,male
http://www.wikidata.org/entity/Q31841836,Ṣādōq,male
http://www.wikidata.org/entity/Q43531066,Tymon,male
http://www.wikidata.org/entity/Q21406785,Oğuz,male
http://www.wikidata.org/entity/Q21405520,Childeric,male
http://www.wikidata.org/entity/Q50145003,Rajabu,male
http://www.wikidata.org/entity/Q43536285,Pipo,male
http://www.wikidata.org/entity/Q43536264,Lito,male
http://www.wikidata.org/entity/Q21403322,Lauchlan,male
http://www.wikidata.org/entity/Q21402337,Vladimirs,male
http://www.wikidata.org/entity/Q28777525,Perez,male
http://www.wikidata.org/entity/Q28763421,Nimrod,male
http://www.wikidata.org/entity/Q21401549,Wilfrido,male
http://www.wikidata.org/entity/Q28798097,Werneck,male
http://www.wikidata.org/entity/Q49953125,Maxmilian,male
http://www.wikidata.org/entity/Q28773346,Bartholomeu,male
http://www.wikidata.org/entity/Q50149796,Phillimore,male
http://www.wikidata.org/entity/Q21401546,Salustiano,male
http://www.wikidata.org/entity/Q43536450,Floreal,male
http://www.wikidata.org/entity/Q21408075,Leno,male
http://www.wikidata.org/entity/Q21408170,Maycon,male
http://www.wikidata.org/entity/Q32619413,Lutfi,male
http://www.wikidata.org/entity/Q32720742,Junes,male
http://www.wikidata.org/entity/Q43591992,Ibourahima,male
http://www.wikidata.org/entity/Q43536773,Eustoquio,male
http://www.wikidata.org/entity/Q43536468,Floro,male
http://www.wikidata.org/entity/Q43536486,Favio,male
http://www.wikidata.org/entity/Q50199732,Kade,male
http://www.wikidata.org/entity/Q28798234,Austregésilo,male
http://www.wikidata.org/entity/Q28798233,Elmano,male
http://www.wikidata.org/entity/Q21416441,Fin,male
http://www.wikidata.org/entity/Q21416450,Royce,male
http://www.wikidata.org/entity/Q28790469,Akbar,male
http://www.wikidata.org/entity/Q21405519,Ginepro,male
http://www.wikidata.org/entity/Q21416481,Pamphile,male
http://www.wikidata.org/entity/Q50266939,Anton Julius,male
http://www.wikidata.org/entity/Q32731373,Mikkjel,male
http://www.wikidata.org/entity/Q50274974,Charles Frederick,male
http://www.wikidata.org/entity/Q28797463,Heliodoro,male
http://www.wikidata.org/entity/Q28798101,Haskins,male
http://www.wikidata.org/entity/Q43536345,Apolinario,male
http://www.wikidata.org/entity/Q43536369,Nito,male
http://www.wikidata.org/entity/Q43536313,Lidoro,male
http://www.wikidata.org/entity/Q43592429,Taiga,male
http://www.wikidata.org/entity/Q43536534,Robertino,male
http://www.wikidata.org/entity/Q43536526,Waldino,male
http://www.wikidata.org/entity/Q43536582,Pocho,male
http://www.wikidata.org/entity/Q43536597,Uladislao,male
http://www.wikidata.org/entity/Q21416473,Kieren,male
http://www.wikidata.org/entity/Q28798232,Crede,male
http://www.wikidata.org/entity/Q28798236,Gesford,male
http://www.wikidata.org/entity/Q43536221,Cacho,male
http://www.wikidata.org/entity/Q50270823,Louis-Julius,male
http://www.wikidata.org/entity/Q28798239,Rudolfo,male
http://www.wikidata.org/entity/Q21419557,Igal,male
http://www.wikidata.org/entity/Q28798241,Mac,male
http://www.wikidata.org/entity/Q28798243,Hermenegildo,male
http://www.wikidata.org/entity/Q28798237,Canute,male
http://www.wikidata.org/entity/Q28798242,Merval,male
http://www.wikidata.org/entity/Q28801986,Peyton,male
http://www.wikidata.org/entity/Q50233776,Brenton,male
http://www.wikidata.org/entity/Q32786167,Hermóður,male
http://www.wikidata.org/entity/Q32792943,Torgil,male
http://www.wikidata.org/entity/Q21420224,Wubbo,male
http://www.wikidata.org/entity/Q21420493,Wybren,male
http://www.wikidata.org/entity/Q21418876,Vasyl,male
http://www.wikidata.org/entity/Q21416484,Rustam,male
http://www.wikidata.org/entity/Q43653337,Tirso,male
http://www.wikidata.org/entity/Q43653325,Pelayo,male
http://www.wikidata.org/entity/Q43653334,Bieito,male
http://www.wikidata.org/entity/Q32791677,Walde,male
http://www.wikidata.org/entity/Q43536688,Eudoro,male
http://www.wikidata.org/entity/Q43536612,Mardoqueo,male
http://www.wikidata.org/entity/Q43536720,Chango,male
http://www.wikidata.org/entity/Q28800558,Ruggles,male
http://www.wikidata.org/entity/Q28798245,Hernane,male
http://www.wikidata.org/entity/Q43653396,Ferrán,male
http://www.wikidata.org/entity/Q43656066,Vlaho,male
http://www.wikidata.org/entity/Q32731207,Mikkjell,male
http://www.wikidata.org/entity/Q50281419,Zenobiusz,male
http://www.wikidata.org/entity/Q21451904,Lefteris,male
http://www.wikidata.org/entity/Q21455039,Vitja,male
http://www.wikidata.org/entity/Q50269309,Oscar Arthur,male
http://www.wikidata.org/entity/Q32799703,Knútur,male
http://www.wikidata.org/entity/Q28807153,Seneca,male
http://www.wikidata.org/entity/Q32797986,Markús,male
http://www.wikidata.org/entity/Q50275443,John Jacob,male
http://www.wikidata.org/entity/Q28800589,Epicarmo,male
http://www.wikidata.org/entity/Q28811324,Jean-Émile,male
http://www.wikidata.org/entity/Q28801438,Georg-Wilhelm,male
http://www.wikidata.org/entity/Q21451931,Gøran,male
http://www.wikidata.org/entity/Q50276612,John Edward,male
http://www.wikidata.org/entity/Q21458430,Torfinn,male
http://www.wikidata.org/entity/Q43653366,Txema,male
http://www.wikidata.org/entity/Q43791384,Jan-Erik,male
http://www.wikidata.org/entity/Q32827639,Tiesj,male
http://www.wikidata.org/entity/Q32827672,Bakhtiyar,male
http://www.wikidata.org/entity/Q28798244,Tad,male
http://www.wikidata.org/entity/Q43761644,Joé,male
http://www.wikidata.org/entity/Q21450304,Jaber,male
http://www.wikidata.org/entity/Q21467769,Ørjan,male
http://www.wikidata.org/entity/Q21467686,Mikal,male
http://www.wikidata.org/entity/Q50282248,Wylie,male
http://www.wikidata.org/entity/Q32827604,Perrig,male
http://www.wikidata.org/entity/Q32827561,Edvald,male
http://www.wikidata.org/entity/Q28811668,Shim'on,male
http://www.wikidata.org/entity/Q28805091,Theodus,male
http://www.wikidata.org/entity/Q43791577,Per-Arne,male
http://www.wikidata.org/entity/Q43791417,Lars-Erik,male
http://www.wikidata.org/entity/Q43754751,Mikaël,male
http://www.wikidata.org/entity/Q21451903,Gaute,male
http://www.wikidata.org/entity/Q32827780,Jarlinson,male
http://www.wikidata.org/entity/Q32827741,Haimar,male
http://www.wikidata.org/entity/Q32827704,Imanol,male
http://www.wikidata.org/entity/Q28812631,Kabir,male
http://www.wikidata.org/entity/Q32827510,Nikias,male
http://www.wikidata.org/entity/Q28812647,Vilibald,male
http://www.wikidata.org/entity/Q28836136,Joco,male
http://www.wikidata.org/entity/Q50300743,Olof Emanuel,male
http://www.wikidata.org/entity/Q28812541,Altamas,male
http://www.wikidata.org/entity/Q32904860,Pieter-Jan,male
http://www.wikidata.org/entity/Q32828214,Stake,male
http://www.wikidata.org/entity/Q50282273,Shadrach,male
http://www.wikidata.org/entity/Q50306735,João Paulo,male
http://www.wikidata.org/entity/Q43791504,Svein-Erik,male
http://www.wikidata.org/entity/Q32827868,Tsgabu,male
http://www.wikidata.org/entity/Q32827821,Nairo,male
http://www.wikidata.org/entity/Q28836347,Bonifacij,male
http://www.wikidata.org/entity/Q32860666,Hákon,male
http://www.wikidata.org/entity/Q43791475,Finn-Erik,male
http://www.wikidata.org/entity/Q50300857,Edwin Joseph,male
http://www.wikidata.org/entity/Q43791764,Tor-Arne,male
http://www.wikidata.org/entity/Q43791792,Stein-Erik,male
http://www.wikidata.org/entity/Q43791645,Carl-Erik,male
http://www.wikidata.org/entity/Q21467889,Snorre,male
http://www.wikidata.org/entity/Q32828059,Reinardt,male
http://www.wikidata.org/entity/Q21467999,Vegar,male
http://www.wikidata.org/entity/Q32945161,Putte,male
http://www.wikidata.org/entity/Q21468297,Panagis,male
http://www.wikidata.org/entity/Q43797855,Marteen,male
http://www.wikidata.org/entity/Q32998752,Walfrid,male
http://www.wikidata.org/entity/Q21470378,Russel,male
http://www.wikidata.org/entity/Q43961383,Galcerán,male
http://www.wikidata.org/entity/Q50327207,Jaxson,male
http://www.wikidata.org/entity/Q50308296,Eugrafo,male
http://www.wikidata.org/entity/Q50308074,Teódulo,male
http://www.wikidata.org/entity/Q50308277,Eugraphe,male
http://www.wikidata.org/entity/Q50307683,Luís Paulo,male
http://www.wikidata.org/entity/Q44009792,Copérnico,male
http://www.wikidata.org/entity/Q21471128,Vébjörn,male
http://www.wikidata.org/entity/Q43900738,Iggy,male
http://www.wikidata.org/entity/Q28837316,Eni,male
http://www.wikidata.org/entity/Q32860623,Bamse,male
http://www.wikidata.org/entity/Q32832217,Hedde,male
http://www.wikidata.org/entity/Q28842141,Hans-Hubert,male
http://www.wikidata.org/entity/Q28842058,Win,male
http://www.wikidata.org/entity/Q21470412,Tyrell,male
http://www.wikidata.org/entity/Q28840033,Vitalij,male
http://www.wikidata.org/entity/Q44050830,Palacín,male
http://www.wikidata.org/entity/Q32984949,Bernth,male
http://www.wikidata.org/entity/Q32904766,Abukar,male
http://www.wikidata.org/entity/Q32895862,Yehudah,male
http://www.wikidata.org/entity/Q28837706,Kells,male
http://www.wikidata.org/entity/Q50359640,Uria,male
http://www.wikidata.org/entity/Q50342454,Durward,male
http://www.wikidata.org/entity/Q21469886,Dyfed,male
http://www.wikidata.org/entity/Q21469959,Cynan,male
http://www.wikidata.org/entity/Q50359456,Debabrata,male
http://www.wikidata.org/entity/Q50359617,Uriás,male
http://www.wikidata.org/entity/Q21471169,Darrel,male
http://www.wikidata.org/entity/Q32945171,Povl,male
http://www.wikidata.org/entity/Q21482911,Galfred,male
http://www.wikidata.org/entity/Q21482979,Galfredus,male
http://www.wikidata.org/entity/Q50359364,Vassili,male
http://www.wikidata.org/entity/Q21471163,Joar,male
http://www.wikidata.org/entity/Q50348539,Luis Alberto,male
http://www.wikidata.org/entity/Q43987778,Valdur,male
http://www.wikidata.org/entity/Q28846075,Isadore,male
http://www.wikidata.org/entity/Q28842949,Hans-Petter,male
http://www.wikidata.org/entity/Q44146779,Henn,male
http://www.wikidata.org/entity/Q28859443,Mychal,male
http://www.wikidata.org/entity/Q44058926,Kittil,male
http://www.wikidata.org/entity/Q44089050,Herick,male
http://www.wikidata.org/entity/Q28865502,Dorsey,male
http://www.wikidata.org/entity/Q44362515,Teet,male
http://www.wikidata.org/entity/Q28843590,Paxton,male
http://www.wikidata.org/entity/Q32999683,Reguel,male
http://www.wikidata.org/entity/Q21483099,José Joaquim,male
http://www.wikidata.org/entity/Q21483091,Sigesmund,male
http://www.wikidata.org/entity/Q28846463,Noad,male
http://www.wikidata.org/entity/Q44144529,Jean-Patrice,male
http://www.wikidata.org/entity/Q28843685,Josue,male
http://www.wikidata.org/entity/Q28871737,Darien,male
http://www.wikidata.org/entity/Q21476706,Atli,male
http://www.wikidata.org/entity/Q21475814,Dagfinnur,male
http://www.wikidata.org/entity/Q21475226,Arnfinnur,male
http://www.wikidata.org/entity/Q28854745,Sebastjan,male
http://www.wikidata.org/entity/Q44617349,Castán,male
http://www.wikidata.org/entity/Q21485499,Randolph,male
http://www.wikidata.org/entity/Q32999663,Ghopi,male
http://www.wikidata.org/entity/Q50375210,Enn-Toivo,male
http://www.wikidata.org/entity/Q44315523,Florestano,male
http://www.wikidata.org/entity/Q50375223,Arho Kalevi,male
http://www.wikidata.org/entity/Q28854553,Anund,male
http://www.wikidata.org/entity/Q44360694,Anti,male
http://www.wikidata.org/entity/Q50375281,Juho-Enn,male
http://www.wikidata.org/entity/Q32999984,Vagn,male
http://www.wikidata.org/entity/Q21494669,Domènec,male
http://www.wikidata.org/entity/Q21485719,Randulf,male
http://www.wikidata.org/entity/Q50359652,Uriasz,male
http://www.wikidata.org/entity/Q21494368,Amalric,male
http://www.wikidata.org/entity/Q21500230,Rowley,male
http://www.wikidata.org/entity/Q44736004,François-Gilles,male
http://www.wikidata.org/entity/Q44559367,Verrill,male
http://www.wikidata.org/entity/Q44677703,Lydert,male
http://www.wikidata.org/entity/Q50375214,Siim-Tanel,male
http://www.wikidata.org/entity/Q33084463,Jósteinn,male
http://www.wikidata.org/entity/Q28874363,Antioco,male
http://www.wikidata.org/entity/Q28871826,Colwyn,male
http://www.wikidata.org/entity/Q28871880,Jazno,male
http://www.wikidata.org/entity/Q28872045,Darek,male
http://www.wikidata.org/entity/Q44402741,Allister,male
http://www.wikidata.org/entity/Q44424606,Makīs,male
http://www.wikidata.org/entity/Q21503283,Tjostolv,male
http://www.wikidata.org/entity/Q21503584,Llewellin,male
http://www.wikidata.org/entity/Q21503275,Vilberg,male
http://www.wikidata.org/entity/Q28874845,Neilson,male
http://www.wikidata.org/entity/Q50376183,Ain-Elmar,male
http://www.wikidata.org/entity/Q33026860,Odert,male
http://www.wikidata.org/entity/Q21502332,Abdelhamid,male
http://www.wikidata.org/entity/Q33058847,Kwinten,male
http://www.wikidata.org/entity/Q50375325,Riho-Bruno,male
http://www.wikidata.org/entity/Q28868173,André-Marie,male
http://www.wikidata.org/entity/Q44762720,Fitzgerald,male
http://www.wikidata.org/entity/Q33036727,Alfrēds,male
http://www.wikidata.org/entity/Q28890824,Elpidio,male
http://www.wikidata.org/entity/Q28880302,Neofito,male
http://www.wikidata.org/entity/Q28914174,Diodoro,male
http://www.wikidata.org/entity/Q33091870,Gauke,male
http://www.wikidata.org/entity/Q33082708,Pate,male
http://www.wikidata.org/entity/Q33077173,Chandersen,male
http://www.wikidata.org/entity/Q33090674,Magnor,male
http://www.wikidata.org/entity/Q28911352,Oliff,male
http://www.wikidata.org/entity/Q28911391,Óleifur,male
http://www.wikidata.org/entity/Q33092754,Grigorij,male
http://www.wikidata.org/entity/Q33092476,Dário,male
http://www.wikidata.org/entity/Q28914185,Andronico,male
http://www.wikidata.org/entity/Q28914179,Diodor,male
http://www.wikidata.org/entity/Q28914177,Diodor,male
http://www.wikidata.org/entity/Q44857534,Raleigh,male
http://www.wikidata.org/entity/Q45022884,Garo,male
http://www.wikidata.org/entity/Q45055716,Frik,male
http://www.wikidata.org/entity/Q50384355,Édouard-Thomas,male
http://www.wikidata.org/entity/Q21503587,Llewellyn,male
http://www.wikidata.org/entity/Q21503586,Llewelyn,male
http://www.wikidata.org/entity/Q33082889,Gudleik,male
http://www.wikidata.org/entity/Q44862016,Webjørn,male
http://www.wikidata.org/entity/Q21504123,Gústav,male
http://www.wikidata.org/entity/Q21503969,Marone,male
http://www.wikidata.org/entity/Q21503896,Finnur,male
http://www.wikidata.org/entity/Q28916459,Apollinaire,male
http://www.wikidata.org/entity/Q28916439,Andronicus,male
http://www.wikidata.org/entity/Q45087221,Aleksandr,male
http://www.wikidata.org/entity/Q21503669,Cynon,male
http://www.wikidata.org/entity/Q21503614,Sid-Ahmed,male
http://www.wikidata.org/entity/Q50377403,Anders Gustav,male
http://www.wikidata.org/entity/Q50385372,Honoraat,male
http://www.wikidata.org/entity/Q45086517,Torvid,male
http://www.wikidata.org/entity/Q21508019,Ewart,male
http://www.wikidata.org/entity/Q21513094,MacDonald,male
http://www.wikidata.org/entity/Q21512772,Eben,male
http://www.wikidata.org/entity/Q33093097,Moje,male
http://www.wikidata.org/entity/Q28914242,Ecgberht,male
http://www.wikidata.org/entity/Q50378382,Vadim,male
http://www.wikidata.org/entity/Q50384093,Parmenio,male
http://www.wikidata.org/entity/Q33093300,Kaapro,male
http://www.wikidata.org/entity/Q28914190,Saturnino,male
http://www.wikidata.org/entity/Q28914223,Şahin,male
http://www.wikidata.org/entity/Q21513588,Chrodobertus,male
http://www.wikidata.org/entity/Q50377385,Anders Gustaf,male
http://www.wikidata.org/entity/Q21505079,Fox,male
http://www.wikidata.org/entity/Q21504993,Gruffudd,male
http://www.wikidata.org/entity/Q21504208,Hoel,male
http://www.wikidata.org/entity/Q21504190,Divi,male
http://www.wikidata.org/entity/Q21504225,Yann-Varc'h,male
http://www.wikidata.org/entity/Q45114273,Pape,male
http://www.wikidata.org/entity/Q28916545,Tahsin,male
http://www.wikidata.org/entity/Q28916655,Sang-jin,male
http://www.wikidata.org/entity/Q50383875,Édouard-François,male
http://www.wikidata.org/entity/Q33093436,Búi,male
http://www.wikidata.org/entity/Q33093182,Oddleif,male
http://www.wikidata.org/entity/Q50386061,Akijo,male
http://www.wikidata.org/entity/Q28927596,Priscillano,male
http://www.wikidata.org/entity/Q45143800,Veljo,male
http://www.wikidata.org/entity/Q33093068,Jurd,male
http://www.wikidata.org/entity/Q21513981,Lebrecht,male
http://www.wikidata.org/entity/Q28914239,Egberto,male
http://www.wikidata.org/entity/Q28935033,Taha,male
http://www.wikidata.org/entity/Q50696811,Epafrodito,male
http://www.wikidata.org/entity/Q50718165,Michel-Delphis,male
http://www.wikidata.org/entity/Q21528807,Gethin,male
http://www.wikidata.org/entity/Q28917163,Domenik,male
http://www.wikidata.org/entity/Q33093428,Adrían,male
http://www.wikidata.org/entity/Q33093430,Ágost,male
http://www.wikidata.org/entity/Q21519457,Jämes,male
http://www.wikidata.org/entity/Q50582778,Avraham,male
http://www.wikidata.org/entity/Q50610360,Elidius,male
http://www.wikidata.org/entity/Q45244399,Pärtel,male
http://www.wikidata.org/entity/Q28933714,Kristoff,male
http://www.wikidata.org/entity/Q28943945,Royal,male
http://www.wikidata.org/entity/Q50413698,Togo,male
http://www.wikidata.org/entity/Q50386543,Richenel,male
http://www.wikidata.org/entity/Q50396594,Mitridate,male
http://www.wikidata.org/entity/Q50409055,Lindley,male
http://www.wikidata.org/entity/Q33093584,Dioméd,male
http://www.wikidata.org/entity/Q33093579,Hildingur,male
http://www.wikidata.org/entity/Q21535766,Øistein,male
http://www.wikidata.org/entity/Q45144887,Kajari,male
http://www.wikidata.org/entity/Q33093545,Aðalbert,male
http://www.wikidata.org/entity/Q33093581,Kári,male
http://www.wikidata.org/entity/Q50824671,Tufan,male
http://www.wikidata.org/entity/Q45265458,Klemmet,male
http://www.wikidata.org/entity/Q28920906,Colbert,male
http://www.wikidata.org/entity/Q50822828,Callinico,male
http://www.wikidata.org/entity/Q50822518,Antonangelo,male
http://www.wikidata.org/entity/Q50822621,Julio César,male
http://www.wikidata.org/entity/Q21534988,Yaşar,male
http://www.wikidata.org/entity/Q28943773,Fritz-Christoph,male
http://www.wikidata.org/entity/Q21523505,Ruwen,male
http://www.wikidata.org/entity/Q21520041,Adiel,male
http://www.wikidata.org/entity/Q21538548,Biff,male
http://www.wikidata.org/entity/Q21517941,Hildbert,male
http://www.wikidata.org/entity/Q21519452,Fernand Jämes,male
http://www.wikidata.org/entity/Q21552890,Paol,male
http://www.wikidata.org/entity/Q50809653,Storrar,male
http://www.wikidata.org/entity/Q50767738,Thorfinn,male
