n,name
http://www.wikidata.org/entity/Q5114317,Chrudoš
http://www.wikidata.org/entity/Q1657196,Ignacas
http://www.wikidata.org/entity/Q820810,Berkay
http://www.wikidata.org/entity/Q7667211,Sławoj
http://www.wikidata.org/entity/Q7661067,Sylwester
http://www.wikidata.org/entity/Q7667084,Sīmanis
http://www.wikidata.org/entity/Q7674273,Tadaharu
http://www.wikidata.org/entity/Q1655354,Iain
http://www.wikidata.org/entity/Q1656318,Reinoldijus
http://www.wikidata.org/entity/Q1654020,Witalij
http://www.wikidata.org/entity/Q5131858,Zanobi
http://www.wikidata.org/entity/Q3382871,Pierre-Augustin
http://www.wikidata.org/entity/Q3417518,Ragnvald
http://www.wikidata.org/entity/Q819028,Berengar
http://www.wikidata.org/entity/Q5128664,Claude-Henri
http://www.wikidata.org/entity/Q1662371,Ilija
http://www.wikidata.org/entity/Q1660877,Varol
http://www.wikidata.org/entity/Q1661829,Peukestas
http://www.wikidata.org/entity/Q1658339,Ildar
http://www.wikidata.org/entity/Q3383008,Pierre-François
http://www.wikidata.org/entity/Q7659466,Sjarhej
http://www.wikidata.org/entity/Q7651878,Sveinbjörn
http://www.wikidata.org/entity/Q3383464,Pierre-Philippe
http://www.wikidata.org/entity/Q5199959,Cynog
http://www.wikidata.org/entity/Q5202338,Cándido
http://www.wikidata.org/entity/Q5175079,Costel
http://www.wikidata.org/entity/Q5186471,Cristofano
http://www.wikidata.org/entity/Q1658171,Ikshvaku
http://www.wikidata.org/entity/Q1658221,Rimgaudas
http://www.wikidata.org/entity/Q5163687,Constantin
http://www.wikidata.org/entity/Q5158068,Conal
http://www.wikidata.org/entity/Q1657919,Ihor
http://www.wikidata.org/entity/Q1657313,Ignas
http://www.wikidata.org/entity/Q3387915,Pierrick
http://www.wikidata.org/entity/Q823205,Bernd
http://www.wikidata.org/entity/Q827311,Philip
http://www.wikidata.org/entity/Q5202842,Călin
http://www.wikidata.org/entity/Q5202391,Cândido
http://www.wikidata.org/entity/Q7674281,Tadahiro
http://www.wikidata.org/entity/Q3420585,Rayyan
http://www.wikidata.org/entity/Q7674305,Tadamasa
http://www.wikidata.org/entity/Q7674296,Tadakatsu
http://www.wikidata.org/entity/Q3418998,Ranko
http://www.wikidata.org/entity/Q820787,Berkan
http://www.wikidata.org/entity/Q1662483,Valeriu
http://www.wikidata.org/entity/Q1659707,Imants
http://www.wikidata.org/entity/Q1660056,Alican
http://www.wikidata.org/entity/Q1659703,Imantas
http://www.wikidata.org/entity/Q1663243,Ingolf
http://www.wikidata.org/entity/Q1662813,Niclas
http://www.wikidata.org/entity/Q1663269,Ingram
http://www.wikidata.org/entity/Q1663092,Ingo
http://www.wikidata.org/entity/Q3418658,Ramy
http://www.wikidata.org/entity/Q7674397,Tadatoshi
http://www.wikidata.org/entity/Q7674394,Tadataka
http://www.wikidata.org/entity/Q5147211,Bernardyn
http://www.wikidata.org/entity/Q7674319,Tadanaga
http://www.wikidata.org/entity/Q7674318,Tadanao
http://www.wikidata.org/entity/Q7674321,Tadanobu
http://www.wikidata.org/entity/Q7674324,Tadao
http://www.wikidata.org/entity/Q7674323,Tadanori
http://www.wikidata.org/entity/Q5209499,Dainis
http://www.wikidata.org/entity/Q5209549,Dairoku
http://www.wikidata.org/entity/Q7674265,Tadaaki
http://www.wikidata.org/entity/Q7674272,Tadafumi
http://www.wikidata.org/entity/Q7674406,Tadayoshi
http://www.wikidata.org/entity/Q7674401,Tadatsune
http://www.wikidata.org/entity/Q5219507,Daniil
http://www.wikidata.org/entity/Q5199298,Orm
http://www.wikidata.org/entity/Q5196586,Custódio
http://www.wikidata.org/entity/Q826686,Bernold
http://www.wikidata.org/entity/Q830350,Ivan
http://www.wikidata.org/entity/Q7674277,Tadahiko
http://www.wikidata.org/entity/Q3382936,Pierre-Claude
http://www.wikidata.org/entity/Q827835,Berthold
http://www.wikidata.org/entity/Q7675904,Taichirō
http://www.wikidata.org/entity/Q7675950,Tadhg
http://www.wikidata.org/entity/Q3441140,Romaric
http://www.wikidata.org/entity/Q7675990,Taiichi
http://www.wikidata.org/entity/Q1663464,Ingvar
http://www.wikidata.org/entity/Q831267,Budimír
http://www.wikidata.org/entity/Q5212368,Damiano
http://www.wikidata.org/entity/Q3446260,Jackson
http://www.wikidata.org/entity/Q827600,Bertel
http://www.wikidata.org/entity/Q3437731,Boye
http://www.wikidata.org/entity/Q3438276,Rodolfo
http://www.wikidata.org/entity/Q7674398,Tadatsugu
http://www.wikidata.org/entity/Q3454080,Ryōichi
http://www.wikidata.org/entity/Q3439273,Niklas
http://www.wikidata.org/entity/Q7677042,Takahide
http://www.wikidata.org/entity/Q5242173,Davy
http://www.wikidata.org/entity/Q5224169,Darold
http://www.wikidata.org/entity/Q3441894,Gjermund
http://www.wikidata.org/entity/Q1665973,Jasper
http://www.wikidata.org/entity/Q831629,Vuk
http://www.wikidata.org/entity/Q1667594,Maik
http://www.wikidata.org/entity/Q7677045,Takahiko
http://www.wikidata.org/entity/Q830839,Szervác
http://www.wikidata.org/entity/Q5244083,DeShawn
http://www.wikidata.org/entity/Q3444347,Raf
http://www.wikidata.org/entity/Q831135,Pantaleon
http://www.wikidata.org/entity/Q3467376,Ewazjusz
http://www.wikidata.org/entity/Q1667498,Lenny
http://www.wikidata.org/entity/Q831120,Ticián
http://www.wikidata.org/entity/Q5243163,Dayle
http://www.wikidata.org/entity/Q7676971,Takaaki
http://www.wikidata.org/entity/Q7676441,Taisuke
http://www.wikidata.org/entity/Q7677004,Takafumi
http://www.wikidata.org/entity/Q7677481,Takayoshi
http://www.wikidata.org/entity/Q7677488,Takayuki
http://www.wikidata.org/entity/Q829865,Besim
http://www.wikidata.org/entity/Q5212616,Damián
http://www.wikidata.org/entity/Q7677975,Takehiko
http://www.wikidata.org/entity/Q5222888,Daris
http://www.wikidata.org/entity/Q5219672,Danish
http://www.wikidata.org/entity/Q7677128,Takamasa
http://www.wikidata.org/entity/Q7677144,Takamitsu
http://www.wikidata.org/entity/Q7677074,Takahisa
http://www.wikidata.org/entity/Q7677080,Takahito
http://www.wikidata.org/entity/Q7677951,Takeaki
http://www.wikidata.org/entity/Q1667407,Joonas
http://www.wikidata.org/entity/Q1668917,Arethas
http://www.wikidata.org/entity/Q1669333,Semavi
http://www.wikidata.org/entity/Q3471820,Sandeep
http://www.wikidata.org/entity/Q5254911,Evan
http://www.wikidata.org/entity/Q3480175,Frans
http://www.wikidata.org/entity/Q7677193,Takanori
http://www.wikidata.org/entity/Q833882,Aimé
http://www.wikidata.org/entity/Q831814,Emilian
http://www.wikidata.org/entity/Q7677452,Takauji
http://www.wikidata.org/entity/Q7677437,Takatsugu
http://www.wikidata.org/entity/Q7677432,Takatoshi
http://www.wikidata.org/entity/Q5255203,Demetre
http://www.wikidata.org/entity/Q3480266,Agnar
http://www.wikidata.org/entity/Q3480268,Önundur
http://www.wikidata.org/entity/Q833719,Veli
http://www.wikidata.org/entity/Q7677968,Takefumi
http://www.wikidata.org/entity/Q7677973,Takeharu
http://www.wikidata.org/entity/Q1669722,Milosz
http://www.wikidata.org/entity/Q1670991,Silverijus
http://www.wikidata.org/entity/Q1668739,Siegbert
http://www.wikidata.org/entity/Q3480261,Steinar
http://www.wikidata.org/entity/Q7678034,Takenori
http://www.wikidata.org/entity/Q1671988,Ion
http://www.wikidata.org/entity/Q1671896,Shyam
http://www.wikidata.org/entity/Q3480071,Eldar
http://www.wikidata.org/entity/Q840496,Blas
http://www.wikidata.org/entity/Q834072,Bolivár
http://www.wikidata.org/entity/Q7678184,Takeyoshi
http://www.wikidata.org/entity/Q7678186,Takezō
http://www.wikidata.org/entity/Q7677987,Takehisa
http://www.wikidata.org/entity/Q7677980,Takehiro
http://www.wikidata.org/entity/Q7677994,Takejirō
http://www.wikidata.org/entity/Q7678557,Takuma
http://www.wikidata.org/entity/Q7678596,Takuo
http://www.wikidata.org/entity/Q5264131,Alfeusz
http://www.wikidata.org/entity/Q1672035,Ionel
http://www.wikidata.org/entity/Q1672098,Ionuț
http://www.wikidata.org/entity/Q838800,Gizur
http://www.wikidata.org/entity/Q3480335,Alfred
http://www.wikidata.org/entity/Q833056,Cecyliusz
http://www.wikidata.org/entity/Q833463,Bohumil
http://www.wikidata.org/entity/Q836573,Oelfke
http://www.wikidata.org/entity/Q7678547,Takuji
http://www.wikidata.org/entity/Q1675463,Gilbert
http://www.wikidata.org/entity/Q1674531,Stanislovas
http://www.wikidata.org/entity/Q5265749,Detlev
http://www.wikidata.org/entity/Q847566,Wolfram
http://www.wikidata.org/entity/Q7678172,Taketoshi
http://www.wikidata.org/entity/Q5266853,Devendra
http://www.wikidata.org/entity/Q5266914,Devesh
http://www.wikidata.org/entity/Q5269564,Dhimitër
http://www.wikidata.org/entity/Q5273762,Dickon
http://www.wikidata.org/entity/Q7681648,Tamotsu
http://www.wikidata.org/entity/Q5266454,Devala
http://www.wikidata.org/entity/Q7678610,Takurō
http://www.wikidata.org/entity/Q7678615,Takuto
http://www.wikidata.org/entity/Q3480587,Óttar
http://www.wikidata.org/entity/Q3480735,Bjarnar
http://www.wikidata.org/entity/Q3480593,Jómar
http://www.wikidata.org/entity/Q1672975,Irmantas
http://www.wikidata.org/entity/Q3480755,Jörundur
http://www.wikidata.org/entity/Q839387,Hugh
http://www.wikidata.org/entity/Q3480781,Brynjar
http://www.wikidata.org/entity/Q3480949,Orvar
http://www.wikidata.org/entity/Q1673217,Sushant
http://www.wikidata.org/entity/Q1674353,Ismar
http://www.wikidata.org/entity/Q7688280,Tatsuji
http://www.wikidata.org/entity/Q5274119,Diderik
http://www.wikidata.org/entity/Q7681463,Tamio
http://www.wikidata.org/entity/Q7678655,Takuzō
http://www.wikidata.org/entity/Q846230,Tiberius
http://www.wikidata.org/entity/Q5277996,Aart
http://www.wikidata.org/entity/Q1675669,Ivans
http://www.wikidata.org/entity/Q1675880,Ivaylo
http://www.wikidata.org/entity/Q850449,Cornelis
http://www.wikidata.org/entity/Q841383,Uthman
http://www.wikidata.org/entity/Q7688003,Tateo
http://www.wikidata.org/entity/Q7688265,Tatsuaki
http://www.wikidata.org/entity/Q850139,Dionysios
http://www.wikidata.org/entity/Q1676170,Izz ad-Din
http://www.wikidata.org/entity/Q5286802,Dobromir
http://www.wikidata.org/entity/Q5285802,Dmytro
http://www.wikidata.org/entity/Q5286777,Dobrogost
http://www.wikidata.org/entity/Q5277547,Dimitrije
http://www.wikidata.org/entity/Q3481066,Dagfinn
http://www.wikidata.org/entity/Q7688277,Tatsuhiro
http://www.wikidata.org/entity/Q7688273,Tatsuhiko
http://www.wikidata.org/entity/Q852779,Valentin
http://www.wikidata.org/entity/Q5273830,Dicky
http://www.wikidata.org/entity/Q5279701,Dipankar
http://www.wikidata.org/entity/Q850483,Bruto
http://www.wikidata.org/entity/Q851786,Bulcsú
http://www.wikidata.org/entity/Q7695014,Teiji
http://www.wikidata.org/entity/Q7695023,Teijirō
http://www.wikidata.org/entity/Q5299263,Dosetai
http://www.wikidata.org/entity/Q5296774,Donogh
http://www.wikidata.org/entity/Q7701015,Teodor
http://www.wikidata.org/entity/Q1676177,Iñaki
http://www.wikidata.org/entity/Q7705301,Teruhiko
http://www.wikidata.org/entity/Q7705294,Teruaki
http://www.wikidata.org/entity/Q5283677,Ditlev
http://www.wikidata.org/entity/Q848475,Botond
http://www.wikidata.org/entity/Q5296263,Donn
http://www.wikidata.org/entity/Q1677844,Tõnu
http://www.wikidata.org/entity/Q3481835,Arnfinn
http://www.wikidata.org/entity/Q7698001,Temba
http://www.wikidata.org/entity/Q7695055,Teimuraz
http://www.wikidata.org/entity/Q7695150,Teizō
http://www.wikidata.org/entity/Q853689,Peregrin
http://www.wikidata.org/entity/Q3481023,Oddvar
http://www.wikidata.org/entity/Q7688286,Tatsuma
http://www.wikidata.org/entity/Q7688306,Tatsunori
http://www.wikidata.org/entity/Q7688335,Tatsurō
http://www.wikidata.org/entity/Q853609,Csaba
http://www.wikidata.org/entity/Q7706857,Tetsuharu
http://www.wikidata.org/entity/Q867471,Cipriano
http://www.wikidata.org/entity/Q856260,Bibi
http://www.wikidata.org/entity/Q1676861,Ortwin
http://www.wikidata.org/entity/Q853925,Beda
http://www.wikidata.org/entity/Q3481809,Arnsteinn
http://www.wikidata.org/entity/Q7688349,Tatsuya
http://www.wikidata.org/entity/Q7703250,Terrance
http://www.wikidata.org/entity/Q1677996,Vydas
http://www.wikidata.org/entity/Q1683507,Jarkko
http://www.wikidata.org/entity/Q3481937,Þorfinnur
http://www.wikidata.org/entity/Q3481095,Ebenezer
http://www.wikidata.org/entity/Q1678145,Oguzhan
http://www.wikidata.org/entity/Q3481841,Guttormur
http://www.wikidata.org/entity/Q7705328,Teruo
http://www.wikidata.org/entity/Q7705304,Teruhisa
http://www.wikidata.org/entity/Q1676756,Jaan
http://www.wikidata.org/entity/Q854885,Bódog
http://www.wikidata.org/entity/Q3481828,Jóhann
http://www.wikidata.org/entity/Q7705347,Teruyoshi
http://www.wikidata.org/entity/Q7705746,Lachlan
http://www.wikidata.org/entity/Q7705352,Teruyuki
http://www.wikidata.org/entity/Q879369,Bjarni
http://www.wikidata.org/entity/Q5320072,Daireann
http://www.wikidata.org/entity/Q3481852,Sigbjørn
http://www.wikidata.org/entity/Q1679775,Jalmari
http://www.wikidata.org/entity/Q855839,Dalibor
http://www.wikidata.org/entity/Q855154,Böngér
http://www.wikidata.org/entity/Q3481933,Herbjörn
http://www.wikidata.org/entity/Q5304974,Dragiša
http://www.wikidata.org/entity/Q7707127,Tevfik
http://www.wikidata.org/entity/Q7706920,Tetsurō
http://www.wikidata.org/entity/Q5319481,Dysmas
http://www.wikidata.org/entity/Q1679656,Jakub
http://www.wikidata.org/entity/Q7706863,Tetsuji
http://www.wikidata.org/entity/Q3482043,Veturliði
http://www.wikidata.org/entity/Q5324884,Eachmarcach
http://www.wikidata.org/entity/Q7801825,Tijs
http://www.wikidata.org/entity/Q5305481,Dragoslav
http://www.wikidata.org/entity/Q5316663,Durk
http://www.wikidata.org/entity/Q7706969,Tetsuzō
http://www.wikidata.org/entity/Q7813726,Tokuji
http://www.wikidata.org/entity/Q1684117,Jaume
http://www.wikidata.org/entity/Q3482028,Sturla
http://www.wikidata.org/entity/Q3482049,Þorlákur
http://www.wikidata.org/entity/Q872065,Cserjén
http://www.wikidata.org/entity/Q874157,Csongor
http://www.wikidata.org/entity/Q3482536,Hermod
http://www.wikidata.org/entity/Q1686136,Jedediah
http://www.wikidata.org/entity/Q1683737,Jascha
http://www.wikidata.org/entity/Q883251,Blažen
http://www.wikidata.org/entity/Q1683047,Janusz
http://www.wikidata.org/entity/Q1682916,Jannis
http://www.wikidata.org/entity/Q5319930,Dzintars
http://www.wikidata.org/entity/Q1685741,Leonardas
http://www.wikidata.org/entity/Q7708856,Thabo
http://www.wikidata.org/entity/Q1685003,Winand
http://www.wikidata.org/entity/Q891185,Bojko
http://www.wikidata.org/entity/Q5325603,Eanbald
http://www.wikidata.org/entity/Q7788402,Ronan
http://www.wikidata.org/entity/Q7726009,Nazario
http://www.wikidata.org/entity/Q5341404,Edvīns
http://www.wikidata.org/entity/Q5307406,Dries
http://www.wikidata.org/entity/Q7710063,Thamsanqa
http://www.wikidata.org/entity/Q5349183,Eiichi
http://www.wikidata.org/entity/Q901153,Dagomér
http://www.wikidata.org/entity/Q5337600,Edgars
http://www.wikidata.org/entity/Q879394,Bjarte
http://www.wikidata.org/entity/Q887611,Boaz
http://www.wikidata.org/entity/Q7813730,Tokujirō
http://www.wikidata.org/entity/Q903664,Demeter
http://www.wikidata.org/entity/Q1686433,Arnór
http://www.wikidata.org/entity/Q1686616,Jekuthiel
http://www.wikidata.org/entity/Q5338320,Edip
http://www.wikidata.org/entity/Q3482542,Bård
http://www.wikidata.org/entity/Q3491357,Börje
http://www.wikidata.org/entity/Q1695195,Ottfried
http://www.wikidata.org/entity/Q3489872,Mojmir
http://www.wikidata.org/entity/Q5346961,Edwyn
http://www.wikidata.org/entity/Q7820080,Tomoaki
http://www.wikidata.org/entity/Q7818918,Tomio
http://www.wikidata.org/entity/Q7813753,Tokurō
http://www.wikidata.org/entity/Q5349206,Eiji
http://www.wikidata.org/entity/Q5320446,Dündar
http://www.wikidata.org/entity/Q5324882,Eachann
http://www.wikidata.org/entity/Q898649,Branko
http://www.wikidata.org/entity/Q895211,Boureima
http://www.wikidata.org/entity/Q894947,Boubacar
http://www.wikidata.org/entity/Q894163,Borromäus
http://www.wikidata.org/entity/Q3491383,Radim
http://www.wikidata.org/entity/Q1700206,Timor
http://www.wikidata.org/entity/Q1699149,Tammo
http://www.wikidata.org/entity/Q1702617,Joksim
http://www.wikidata.org/entity/Q894064,Boros
http://www.wikidata.org/entity/Q891317,Boleslovas
http://www.wikidata.org/entity/Q3492707,Bianor
http://www.wikidata.org/entity/Q3483397,Siegfried
http://www.wikidata.org/entity/Q7812827,Todor
http://www.wikidata.org/entity/Q1686852,Jenin
http://www.wikidata.org/entity/Q1687764,Jeronimas
http://www.wikidata.org/entity/Q1688594,Jevrosim
http://www.wikidata.org/entity/Q7820193,Tomonori
http://www.wikidata.org/entity/Q7820315,Tomotaka
http://www.wikidata.org/entity/Q1685008,Jean-Luc
http://www.wikidata.org/entity/Q7820137,Tomokazu
http://www.wikidata.org/entity/Q7820130,Tomoji
http://www.wikidata.org/entity/Q5349231,Eijirō
http://www.wikidata.org/entity/Q5349260,Eikichi
http://www.wikidata.org/entity/Q5347966,Egidio
http://www.wikidata.org/entity/Q1686706,Jelle
http://www.wikidata.org/entity/Q1686630,Jeldrik
http://www.wikidata.org/entity/Q7820115,Tomohiro
http://www.wikidata.org/entity/Q7820123,Tomohisa
http://www.wikidata.org/entity/Q904028,Denton
http://www.wikidata.org/entity/Q905085,Aaron
http://www.wikidata.org/entity/Q7820108,Tomoharu
http://www.wikidata.org/entity/Q7820113,Tomohiko
http://www.wikidata.org/entity/Q3490927,Bądzsław
http://www.wikidata.org/entity/Q3490035,Ctibor
http://www.wikidata.org/entity/Q1688617,Iévguéni
http://www.wikidata.org/entity/Q7820190,Tomonobu
http://www.wikidata.org/entity/Q7820139,Tomoki
http://www.wikidata.org/entity/Q7820182,Tomomichi
http://www.wikidata.org/entity/Q3497808,Steeve
http://www.wikidata.org/entity/Q1707169,Alejandro
http://www.wikidata.org/entity/Q5349566,Eimhin
http://www.wikidata.org/entity/Q5349770,Einosuke
http://www.wikidata.org/entity/Q905946,Corrado
http://www.wikidata.org/entity/Q5361701,Eliseo
http://www.wikidata.org/entity/Q5361203,Eliomar
http://www.wikidata.org/entity/Q5367112,Elon
http://www.wikidata.org/entity/Q1704013,Jorma
http://www.wikidata.org/entity/Q5376011,Endel
http://www.wikidata.org/entity/Q5373257,Shabtai
http://www.wikidata.org/entity/Q1689299,Jimmi
http://www.wikidata.org/entity/Q1703441,Jonne
http://www.wikidata.org/entity/Q5350144,Ejler
http://www.wikidata.org/entity/Q5349988,Eisuke
http://www.wikidata.org/entity/Q906035,Fabrice
http://www.wikidata.org/entity/Q1703549,Joost
http://www.wikidata.org/entity/Q1703570,Joosten
http://www.wikidata.org/entity/Q3513270,Juraj
http://www.wikidata.org/entity/Q912218,Velibor
http://www.wikidata.org/entity/Q5379117,Enn
http://www.wikidata.org/entity/Q7821149,Ezio
http://www.wikidata.org/entity/Q3501452,Saturnin
http://www.wikidata.org/entity/Q7825922,Tormod
http://www.wikidata.org/entity/Q5389841,Altay
http://www.wikidata.org/entity/Q5388440,Athos
http://www.wikidata.org/entity/Q7824110,Toomas
http://www.wikidata.org/entity/Q1703325,Hachirō
http://www.wikidata.org/entity/Q1702722,Jomtow
http://www.wikidata.org/entity/Q7826128,Tornik'e
http://www.wikidata.org/entity/Q3502424,Rodan
http://www.wikidata.org/entity/Q1708841,Giosuè
http://www.wikidata.org/entity/Q3502728,Ludomir
http://www.wikidata.org/entity/Q1708613,Josiah
http://www.wikidata.org/entity/Q5385240,Ercüment
http://www.wikidata.org/entity/Q913073,Fred
http://www.wikidata.org/entity/Q1706671,Murad
http://www.wikidata.org/entity/Q5371795,Emilio
http://www.wikidata.org/entity/Q5369212,Emanuil
http://www.wikidata.org/entity/Q3513691,Tadashi
http://www.wikidata.org/entity/Q7827680,Toshikatsu
http://www.wikidata.org/entity/Q7827677,Toshihisa
http://www.wikidata.org/entity/Q917132,Cem
http://www.wikidata.org/entity/Q7821370,Tonibler
http://www.wikidata.org/entity/Q3503692,Barłaam
http://www.wikidata.org/entity/Q1710271,Joško
http://www.wikidata.org/entity/Q1711221,Reinfried
http://www.wikidata.org/entity/Q5398094,Jouni
http://www.wikidata.org/entity/Q905954,Sigmund
http://www.wikidata.org/entity/Q5394288,Ernests
http://www.wikidata.org/entity/Q3505004,Samer
http://www.wikidata.org/entity/Q3505762,Susumu
http://www.wikidata.org/entity/Q5398775,Rauli
http://www.wikidata.org/entity/Q913581,Yavuz
http://www.wikidata.org/entity/Q909104,Dorian
http://www.wikidata.org/entity/Q906932,Damir
http://www.wikidata.org/entity/Q3511103,Séraphin
http://www.wikidata.org/entity/Q3509756,Drogosław
http://www.wikidata.org/entity/Q920209,Isaiah
http://www.wikidata.org/entity/Q3525872,Thorvald
http://www.wikidata.org/entity/Q1713718,Juozas
http://www.wikidata.org/entity/Q7820325,Tomoya
http://www.wikidata.org/entity/Q917408,Norbert
http://www.wikidata.org/entity/Q7827655,Toshiharu
http://www.wikidata.org/entity/Q7827662,Toshihide
http://www.wikidata.org/entity/Q7827617,Toshiaki
http://www.wikidata.org/entity/Q3514140,Takahiro
http://www.wikidata.org/entity/Q7820334,Tomoyuki
http://www.wikidata.org/entity/Q7820328,Tomoyasu
http://www.wikidata.org/entity/Q7820332,Tomoyoshi
http://www.wikidata.org/entity/Q7827681,Toshikazu
http://www.wikidata.org/entity/Q7827685,Toshiki
http://www.wikidata.org/entity/Q7826807,Torquil
http://www.wikidata.org/entity/Q3519203,Tetsu
http://www.wikidata.org/entity/Q5395988,Toimi
http://www.wikidata.org/entity/Q7827665,Toshihiko
http://www.wikidata.org/entity/Q3529592,Titouan
http://www.wikidata.org/entity/Q1711543,Juhani
http://www.wikidata.org/entity/Q7827733,Toshimitsu
http://www.wikidata.org/entity/Q7827731,Toshimichi
http://www.wikidata.org/entity/Q5401576,Anton
http://www.wikidata.org/entity/Q1713859,Jurgis
http://www.wikidata.org/entity/Q7827727,Toshimasa
http://www.wikidata.org/entity/Q7827730,Toshimi
http://www.wikidata.org/entity/Q1713716,Juozapas
http://www.wikidata.org/entity/Q7827751,Toshio
http://www.wikidata.org/entity/Q7827806,Toshitsugu
http://www.wikidata.org/entity/Q3536172,Srivatsa
http://www.wikidata.org/entity/Q3541692,Tsuyoshi
http://www.wikidata.org/entity/Q7827740,Toshinari
http://www.wikidata.org/entity/Q1712033,Pavao
http://www.wikidata.org/entity/Q1712398,Merian
http://www.wikidata.org/entity/Q922983,Gregory
http://www.wikidata.org/entity/Q3541269,Stanley
http://www.wikidata.org/entity/Q914872,Cor
http://www.wikidata.org/entity/Q916647,Ceyhun
http://www.wikidata.org/entity/Q1714462,Justo
http://www.wikidata.org/entity/Q1714684,Juvencijus
http://www.wikidata.org/entity/Q921231,Elmar
http://www.wikidata.org/entity/Q3541670,Tsuneo
http://www.wikidata.org/entity/Q7827670,Toshihiro
http://www.wikidata.org/entity/Q1714126,Justas
http://www.wikidata.org/entity/Q3540350,Trophime
http://www.wikidata.org/entity/Q3526709,Théophraste
http://www.wikidata.org/entity/Q1714246,Justinas
http://www.wikidata.org/entity/Q5399059,Pirkka
http://www.wikidata.org/entity/Q5399866,Solmu
http://www.wikidata.org/entity/Q924782,Attila
http://www.wikidata.org/entity/Q3536164,Marcjan
http://www.wikidata.org/entity/Q3532641,Toshirō
http://www.wikidata.org/entity/Q920329,Sune
http://www.wikidata.org/entity/Q920373,Jukka
http://www.wikidata.org/entity/Q3541902,Tugdual
http://www.wikidata.org/entity/Q3548139,Ulysse
http://www.wikidata.org/entity/Q7857080,Tuukka
http://www.wikidata.org/entity/Q3571821,Yannis
http://www.wikidata.org/entity/Q5412982,Ulrik
http://www.wikidata.org/entity/Q5407300,Axel
http://www.wikidata.org/entity/Q5404927,Etsuji
http://www.wikidata.org/entity/Q7827816,Toshiyuki
http://www.wikidata.org/entity/Q7827814,Toshiyasu
http://www.wikidata.org/entity/Q3550286,Tetsuya
http://www.wikidata.org/entity/Q3566031,Wandrille
http://www.wikidata.org/entity/Q3564245,Vlastimil
http://www.wikidata.org/entity/Q5411272,Auvo
http://www.wikidata.org/entity/Q5411225,Esaú
http://www.wikidata.org/entity/Q5408645,Euhel
http://www.wikidata.org/entity/Q7827743,Toshinobu
http://www.wikidata.org/entity/Q7827748,Toshinori
http://www.wikidata.org/entity/Q1714742,Jyri
http://www.wikidata.org/entity/Q3566615,Wataru
http://www.wikidata.org/entity/Q3566548,Wasim
http://www.wikidata.org/entity/Q929368,Alper
http://www.wikidata.org/entity/Q1715043,Jón
http://www.wikidata.org/entity/Q922088,Judas
http://www.wikidata.org/entity/Q7849996,Tsugio
http://www.wikidata.org/entity/Q7850184,Tsunehisa
http://www.wikidata.org/entity/Q7830674,Toyokazu
http://www.wikidata.org/entity/Q7830637,Toyoaki
http://www.wikidata.org/entity/Q5423162,Kilian
http://www.wikidata.org/entity/Q5429551,Fahir
http://www.wikidata.org/entity/Q931425,Arquímedes
http://www.wikidata.org/entity/Q931618,Koloman
http://www.wikidata.org/entity/Q3572309,Yitzhak
http://www.wikidata.org/entity/Q931093,Ioan
http://www.wikidata.org/entity/Q927366,Bronislovas
http://www.wikidata.org/entity/Q927099,Lieven
http://www.wikidata.org/entity/Q927342,Bronis
http://www.wikidata.org/entity/Q5423028,Eystein
http://www.wikidata.org/entity/Q7850218,Tsuneyoshi
http://www.wikidata.org/entity/Q7850222,Tsuneyuki
http://www.wikidata.org/entity/Q7850187,Tsunejirō
http://www.wikidata.org/entity/Q7871875,Defendente
http://www.wikidata.org/entity/Q7836498,Trayvon
http://www.wikidata.org/entity/Q7830716,Toyoshige
http://www.wikidata.org/entity/Q1714762,Jákup
http://www.wikidata.org/entity/Q7851441,Tufail
http://www.wikidata.org/entity/Q1714744,Jyrki
http://www.wikidata.org/entity/Q927403,Bronisław
http://www.wikidata.org/entity/Q927545,Bronius
http://www.wikidata.org/entity/Q925631,Boguchwał
http://www.wikidata.org/entity/Q5412605,Antton
http://www.wikidata.org/entity/Q3572651,Yoshihide
http://www.wikidata.org/entity/Q5414113,Pellervo
http://www.wikidata.org/entity/Q5414329,Eustachy
http://www.wikidata.org/entity/Q5436415,Farshid
http://www.wikidata.org/entity/Q5436587,Farzan
http://www.wikidata.org/entity/Q5438701,Fawaz
http://www.wikidata.org/entity/Q1715025,Jógvan
http://www.wikidata.org/entity/Q3572803,Youenn
http://www.wikidata.org/entity/Q5435339,Faris
http://www.wikidata.org/entity/Q5431360,Faizan
http://www.wikidata.org/entity/Q5434462,Faqir
http://www.wikidata.org/entity/Q3572350,Yoann
http://www.wikidata.org/entity/Q7882343,Unax
http://www.wikidata.org/entity/Q7884872,Calogero
http://www.wikidata.org/entity/Q5473959,Aku
http://www.wikidata.org/entity/Q5476318,Fouzan
http://www.wikidata.org/entity/Q3571978,Yasuhiro
http://www.wikidata.org/entity/Q3571840,Yao
http://www.wikidata.org/entity/Q3571938,Yasser
http://www.wikidata.org/entity/Q5444312,Feridun
http://www.wikidata.org/entity/Q937447,Mogens
http://www.wikidata.org/entity/Q3569472,Wissem
http://www.wikidata.org/entity/Q931986,Kasimir
http://www.wikidata.org/entity/Q3576515,Zéphyrin
http://www.wikidata.org/entity/Q5429654,Faik
http://www.wikidata.org/entity/Q5431324,Faiz
http://www.wikidata.org/entity/Q1719508,Kaarlo
